ID SPK,recency,frequency,monetary_value,R_Quartile,F_Quartile,M_Quartile,RFMClass,RFM_Score,RFM_Level
3505,459,1,2900000,3,4,3,343,10,Cannot Loose Them
3506,459,1,5720000,3,4,1,341,8,Loyal
3507,459,1,1910000,3,4,4,344,11,Cannot Loose Them
3508,459,1,3720000,3,4,2,342,9,Cannot Loose Them
3509,459,1,1938000,3,4,4,344,11,Cannot Loose Them
3510,459,1,600000,3,4,4,344,11,Cannot Loose Them
3511,459,1,1100000,3,4,4,344,11,Cannot Loose Them
3512,459,1,1785000,3,4,4,344,11,Cannot Loose Them
3513,458,1,4800000,3,4,2,342,9,Cannot Loose Them
3514,458,1,1300000,3,4,4,344,11,Cannot Loose Them
3515,455,1,1780000,3,4,4,344,11,Cannot Loose Them
3516,457,1,2484000,3,4,3,343,10,Cannot Loose Them
3517,457,1,2497500,3,4,3,343,10,Cannot Loose Them
3518,455,1,8340000,3,4,1,341,8,Loyal
3519,455,1,5805000,3,4,1,341,8,Loyal
3520,455,1,1100000,3,4,4,344,11,Cannot Loose Them
3521,455,1,2808000,3,4,3,343,10,Cannot Loose Them
3522,455,1,4640000,3,4,2,342,9,Cannot Loose Them
3523,455,1,1440000,3,4,4,344,11,Cannot Loose Them
3524,455,1,1764000,3,4,4,344,11,Cannot Loose Them
3525,455,1,2340000,3,4,3,343,10,Cannot Loose Them
3526,455,1,7760000,3,4,1,341,8,Loyal
3527,455,1,2490000,3,4,3,343,10,Cannot Loose Them
3528,455,1,12840000,3,4,1,341,8,Loyal
3529,455,1,7600000,3,4,1,341,8,Loyal
3530,455,1,2497500,3,4,3,343,10,Cannot Loose Them
3531,454,1,10140000,3,4,1,341,8,Loyal
3532,454,1,1690000,3,4,4,344,11,Cannot Loose Them
3533,454,1,2490000,3,4,3,343,10,Cannot Loose Them
3534,454,1,1617165,3,4,4,344,11,Cannot Loose Them
3535,454,1,3036000,3,4,3,343,10,Cannot Loose Them
3536,454,1,8300000,3,4,1,341,8,Loyal
3537,454,1,7515000,3,4,1,341,8,Loyal
3538,454,1,7880000,3,4,1,341,8,Loyal
3539,453,1,14000000,3,4,1,341,8,Loyal
3540,453,1,6450000,3,4,1,341,8,Loyal
3541,453,1,1980000,3,4,3,343,10,Cannot Loose Them
3542,453,1,3144000,3,4,2,342,9,Cannot Loose Them
3543,453,1,1100000,3,4,4,344,11,Cannot Loose Them
3544,452,1,2625000,3,4,3,343,10,Cannot Loose Them
3545,452,1,1020000,3,4,4,344,11,Cannot Loose Them
3546,452,1,6520000,3,4,1,341,8,Loyal
3547,452,1,1100000,3,4,4,344,11,Cannot Loose Them
3548,452,1,1925000,3,4,4,344,11,Cannot Loose Them
3549,452,1,8000000,3,4,1,341,8,Loyal
3550,451,1,4320000,3,4,2,342,9,Cannot Loose Them
3551,451,1,13360000,3,4,1,341,8,Loyal
3552,451,1,1579500,3,4,4,344,11,Cannot Loose Them
3553,451,1,3224925,3,4,2,342,9,Cannot Loose Them
3554,451,1,4180000,3,4,2,342,9,Cannot Loose Them
3555,451,1,3350000,3,4,2,342,9,Cannot Loose Them
3556,451,1,2493000,3,4,3,343,10,Cannot Loose Them
3557,451,1,7350000,3,4,1,341,8,Loyal
3558,451,1,1100000,3,4,4,344,11,Cannot Loose Them
3559,448,1,9320000,3,4,1,341,8,Loyal
3560,451,1,2250000,3,4,3,343,10,Cannot Loose Them
3561,451,1,1100000,3,4,4,344,11,Cannot Loose Them
3562,451,1,4450000,3,4,2,342,9,Cannot Loose Them
3563,451,1,3480000,3,4,2,342,9,Cannot Loose Them
3564,450,1,1600000,3,4,4,344,11,Cannot Loose Them
3565,450,1,1830000,3,4,4,344,11,Cannot Loose Them
3566,450,1,2070000,3,4,3,343,10,Cannot Loose Them
3567,450,1,1590000,3,4,4,344,11,Cannot Loose Them
3568,450,1,1570000,3,4,4,344,11,Cannot Loose Them
3569,447,1,2250000,3,4,3,343,10,Cannot Loose Them
3571,448,1,7800000,3,4,1,341,8,Loyal
3572,447,1,1860000,3,4,4,344,11,Cannot Loose Them
3573,447,1,7300000,3,4,1,341,8,Loyal
3574,447,1,4127970,3,4,2,342,9,Cannot Loose Them
3575,447,1,2130000,3,4,3,343,10,Cannot Loose Them
3576,447,1,4815000,3,4,2,342,9,Cannot Loose Them
3577,447,1,3307500,3,4,2,342,9,Cannot Loose Them
3578,447,1,2340000,3,4,3,343,10,Cannot Loose Them
3579,447,1,2430000,3,4,3,343,10,Cannot Loose Them
3580,446,1,1935000,3,4,4,344,11,Cannot Loose Them
3581,445,1,2902500,3,4,3,343,10,Cannot Loose Them
3582,445,1,2070000,3,4,3,343,10,Cannot Loose Them
3583,445,1,1673000,3,4,4,344,11,Cannot Loose Them
3584,445,1,1700000,3,4,4,344,11,Cannot Loose Them
3585,445,1,2550000,3,4,3,343,10,Cannot Loose Them
3586,445,1,1540000,3,4,4,344,11,Cannot Loose Them
3587,445,1,1762500,3,4,4,344,11,Cannot Loose Them
3588,445,1,3465000,3,4,2,342,9,Cannot Loose Them
3589,439,1,610000,3,4,4,344,11,Cannot Loose Them
3590,439,1,625000,3,4,4,344,11,Cannot Loose Them
3591,439,1,615000,3,4,4,344,11,Cannot Loose Them
3592,445,1,1700000,3,4,4,344,11,Cannot Loose Them
3593,445,1,1714500,3,4,4,344,11,Cannot Loose Them
3594,432,1,2097000,3,4,3,343,10,Cannot Loose Them
3595,445,1,3075000,3,4,3,343,10,Cannot Loose Them
3596,444,1,4469250,3,4,2,342,9,Cannot Loose Them
3597,444,1,2772000,3,4,3,343,10,Cannot Loose Them
3598,444,1,1100000,3,4,4,344,11,Cannot Loose Them
3599,444,1,1221000,3,4,4,344,11,Cannot Loose Them
3600,444,1,2325000,3,4,3,343,10,Cannot Loose Them
3601,444,1,3960000,3,4,2,342,9,Cannot Loose Them
3602,426,1,2511000,3,4,3,343,10,Cannot Loose Them
3603,424,1,3650000,2,4,2,242,8,Loyal
3604,443,1,5800000,3,4,1,341,8,Loyal
3605,441,1,4040000,3,4,2,342,9,Cannot Loose Them
3606,441,1,5680000,3,4,1,341,8,Loyal
3607,441,1,460000,3,4,4,344,11,Cannot Loose Them
3608,441,1,1970000,3,4,4,344,11,Cannot Loose Them
3609,441,1,2860000,3,4,3,343,10,Cannot Loose Them
3610,441,1,2030000,3,4,3,343,10,Cannot Loose Them
3611,440,1,13260000,3,4,1,341,8,Loyal
3612,440,1,6640000,3,4,1,341,8,Loyal
3613,440,1,14300000,3,4,1,341,8,Loyal
3614,440,1,6000000,3,4,1,341,8,Loyal
3615,440,1,1100000,3,4,4,344,11,Cannot Loose Them
3616,440,1,1190000,3,4,4,344,11,Cannot Loose Them
3617,440,1,2240000,3,4,3,343,10,Cannot Loose Them
3618,440,1,5929950,3,4,1,341,8,Loyal
3619,440,1,1290000,3,4,4,344,11,Cannot Loose Them
3620,440,1,9920000,3,4,1,341,8,Loyal
3621,440,1,2010000,3,4,3,343,10,Cannot Loose Them
3622,440,1,1960000,3,4,4,344,11,Cannot Loose Them
3623,440,1,1570000,3,4,4,344,11,Cannot Loose Them
3624,440,1,2060000,3,4,3,343,10,Cannot Loose Them
3625,440,1,1600000,3,4,4,344,11,Cannot Loose Them
3626,440,1,1440000,3,4,4,344,11,Cannot Loose Them
3627,440,1,1900000,3,4,4,344,11,Cannot Loose Them
3628,440,1,2040000,3,4,3,343,10,Cannot Loose Them
3629,440,1,1760000,3,4,4,344,11,Cannot Loose Them
3630,439,1,1620000,3,4,4,344,11,Cannot Loose Them
3631,440,1,655000,3,4,4,344,11,Cannot Loose Them
3632,440,1,675000,3,4,4,344,11,Cannot Loose Them
3633,439,1,625000,3,4,4,344,11,Cannot Loose Them
3634,439,1,615000,3,4,4,344,11,Cannot Loose Them
3635,440,1,915000,3,4,4,344,11,Cannot Loose Them
3636,440,1,735000,3,4,4,344,11,Cannot Loose Them
3637,439,1,675000,3,4,4,344,11,Cannot Loose Them
3638,440,1,685000,3,4,4,344,11,Cannot Loose Them
3639,440,1,655000,3,4,4,344,11,Cannot Loose Them
3640,440,1,715000,3,4,4,344,11,Cannot Loose Them
3641,440,1,645000,3,4,4,344,11,Cannot Loose Them
3642,440,1,845000,3,4,4,344,11,Cannot Loose Them
3643,439,1,665000,3,4,4,344,11,Cannot Loose Them
3644,439,1,625000,3,4,4,344,11,Cannot Loose Them
3645,439,1,665000,3,4,4,344,11,Cannot Loose Them
3646,439,1,625000,3,4,4,344,11,Cannot Loose Them
3647,439,1,775000,3,4,4,344,11,Cannot Loose Them
3648,440,1,685000,3,4,4,344,11,Cannot Loose Them
3649,440,1,685000,3,4,4,344,11,Cannot Loose Them
3650,440,1,695000,3,4,4,344,11,Cannot Loose Them
3651,439,1,600000,3,4,4,344,11,Cannot Loose Them
3652,439,1,4416000,3,4,2,342,9,Cannot Loose Them
3653,439,1,1810000,3,4,4,344,11,Cannot Loose Them
3654,439,1,1660000,3,4,4,344,11,Cannot Loose Them
3655,439,1,1800000,3,4,4,344,11,Cannot Loose Them
3656,439,1,9322200,3,4,1,341,8,Loyal
3657,438,1,1790000,3,4,4,344,11,Cannot Loose Them
3658,438,1,2520000,3,4,3,343,10,Cannot Loose Them
3659,438,1,7700000,3,4,1,341,8,Loyal
3660,438,1,3000000,3,4,3,343,10,Cannot Loose Them
3661,426,1,2232000,3,4,3,343,10,Cannot Loose Them
3662,438,1,5200000,3,4,1,341,8,Loyal
3663,438,1,1510000,3,4,4,344,11,Cannot Loose Them
3664,438,1,2000000,3,4,3,343,10,Cannot Loose Them
3665,437,1,6250000,3,4,1,341,8,Loyal
3666,437,1,10050000,3,4,1,341,8,Loyal
3667,437,1,4252500,3,4,2,342,9,Cannot Loose Them
3668,437,1,2720000,3,4,3,343,10,Cannot Loose Them
3669,437,1,2227500,3,4,3,343,10,Cannot Loose Them
3670,437,1,2511000,3,4,3,343,10,Cannot Loose Them
3671,437,1,2952000,3,4,3,343,10,Cannot Loose Them
3672,433,1,4200040,3,4,2,342,9,Cannot Loose Them
3673,433,1,1639000,3,4,4,344,11,Cannot Loose Them
3674,433,1,2999993,3,4,3,343,10,Cannot Loose Them
3675,433,1,3355000,3,4,2,342,9,Cannot Loose Them
3676,433,1,3525000,3,4,2,342,9,Cannot Loose Them
3677,433,1,3800000,3,4,2,342,9,Cannot Loose Them
3678,432,1,4900000,3,4,2,342,9,Cannot Loose Them
3679,432,1,2180000,3,4,3,343,10,Cannot Loose Them
3680,432,1,1690000,3,4,4,344,11,Cannot Loose Them
3681,432,1,1520000,3,4,4,344,11,Cannot Loose Them
3682,430,1,5000000,3,4,1,341,8,Loyal
3683,430,1,1810000,3,4,4,344,11,Cannot Loose Them
3684,427,1,1375000,3,4,4,344,11,Cannot Loose Them
3685,427,1,3375000,3,4,2,342,9,Cannot Loose Them
3686,427,1,6800000,3,4,1,341,8,Loyal
3687,427,1,1764000,3,4,4,344,11,Cannot Loose Them
3688,427,1,4750000,3,4,2,342,9,Cannot Loose Them
3689,427,1,2000000,3,4,3,343,10,Cannot Loose Them
3690,427,1,2850008,3,4,3,343,10,Cannot Loose Them
3691,427,1,4632000,3,4,2,342,9,Cannot Loose Them
3692,427,1,6211500,3,4,1,341,8,Loyal
3693,427,1,9847500,3,4,1,341,8,Loyal
3694,426,1,3650000,3,4,2,342,9,Cannot Loose Them
3695,426,1,2300000,3,4,3,343,10,Cannot Loose Them
3696,426,1,3075000,3,4,3,343,10,Cannot Loose Them
3697,426,1,5320000,3,4,1,341,8,Loyal
3698,426,1,1860000,3,4,4,344,11,Cannot Loose Them
3699,407,1,2930000,2,4,3,243,9,Cannot Loose Them
3700,426,1,7300000,3,4,1,341,8,Loyal
3701,426,1,5040000,3,4,1,341,8,Loyal
3702,426,1,7311364,3,4,1,341,8,Loyal
3703,425,1,6450030,3,4,1,341,8,Loyal
3704,425,1,2520000,3,4,3,343,10,Cannot Loose Them
3705,425,1,2280000,3,4,3,343,10,Cannot Loose Them
3706,425,1,9760000,3,4,1,341,8,Loyal
3707,425,1,4852000,3,4,2,342,9,Cannot Loose Them
3708,418,1,2600000,2,4,3,243,9,Cannot Loose Them
3709,419,1,5250000,2,4,1,241,7,Loyal
3710,425,1,3009996,3,4,3,343,10,Cannot Loose Them
3711,425,1,2600000,3,4,3,343,10,Cannot Loose Them
3712,425,1,2128000,3,4,3,343,10,Cannot Loose Them
3713,425,1,5350000,3,4,1,341,8,Loyal
3714,425,1,1675000,3,4,4,344,11,Cannot Loose Them
3715,425,1,3105000,3,4,2,342,9,Cannot Loose Them
3716,425,1,1800000,3,4,4,344,11,Cannot Loose Them
3717,425,1,3099780,3,4,2,342,9,Cannot Loose Them
3718,425,1,1740000,3,4,4,344,11,Cannot Loose Them
3719,425,1,2115000,3,4,3,343,10,Cannot Loose Them
3720,424,1,6000000,2,4,1,241,7,Loyal
3721,424,1,6363000,2,4,1,241,7,Loyal
3722,424,1,3840000,2,4,2,242,8,Loyal
3723,423,1,2920000,2,4,3,243,9,Cannot Loose Them
3724,424,1,3600000,2,4,2,242,8,Loyal
3725,424,1,2636350,2,4,3,243,9,Cannot Loose Them
3726,424,1,2020000,2,4,3,243,9,Cannot Loose Them
3727,424,1,4350000,2,4,2,242,8,Loyal
3728,424,1,4000000,2,4,2,242,8,Loyal
3729,419,1,6400000,2,4,1,241,7,Loyal
3730,399,1,14100000,2,4,1,241,7,Loyal
3731,418,1,8100000,2,4,1,241,7,Loyal
3732,424,1,3564000,2,4,2,242,8,Loyal
3733,424,1,1575000,2,4,4,244,10,Cannot Loose Them
3734,424,1,4325000,2,4,2,242,8,Loyal
3735,424,1,2025000,2,4,3,243,9,Cannot Loose Them
3736,423,1,3000000,2,4,3,243,9,Cannot Loose Them
3737,423,1,4800000,2,4,2,242,8,Loyal
3738,413,1,3600000,2,4,2,242,8,Loyal
3739,423,1,2437500,2,4,3,243,9,Cannot Loose Them
3740,423,1,5400000,2,4,1,241,7,Loyal
3741,423,1,1280000,2,4,4,244,10,Cannot Loose Them
3742,420,1,4098750,2,4,2,242,8,Loyal
3743,420,1,3680000,2,4,2,242,8,Loyal
3744,419,1,3285000,2,4,2,242,8,Loyal
3745,419,1,4365000,2,4,2,242,8,Loyal
3746,419,1,1100000,2,4,4,244,10,Cannot Loose Them
3747,420,1,600000,2,4,4,244,10,Cannot Loose Them
3748,420,1,1850000,2,4,4,244,10,Cannot Loose Them
3749,420,1,2032500,2,4,3,243,9,Cannot Loose Them
3750,420,1,3070000,2,4,3,243,9,Cannot Loose Them
3751,420,1,1538500,2,4,4,244,10,Cannot Loose Them
3752,419,1,9600000,2,4,1,241,7,Loyal
3753,420,1,3160000,2,4,2,242,8,Loyal
3754,419,1,2040000,2,4,3,243,9,Cannot Loose Them
3755,419,1,5100000,2,4,1,241,7,Loyal
3756,419,1,6160000,2,4,1,241,7,Loyal
3757,419,1,1822000,2,4,4,244,10,Cannot Loose Them
3758,419,1,12000000,2,4,1,241,7,Loyal
3759,419,1,1440000,2,4,4,244,10,Cannot Loose Them
3760,419,1,4575000,2,4,2,242,8,Loyal
3761,419,1,3250000,2,4,2,242,8,Loyal
3763,419,1,1640000,2,4,4,244,10,Cannot Loose Them
3764,418,1,8181000,2,4,1,241,7,Loyal
3765,418,1,1380000,2,4,4,244,10,Cannot Loose Them
3766,418,1,3200000,2,4,2,242,8,Loyal
3767,418,1,9048000,2,4,1,241,7,Loyal
3768,418,1,1840000,2,4,4,244,10,Cannot Loose Them
3769,418,1,7392000,2,4,1,241,7,Loyal
3770,418,1,1710000,2,4,4,244,10,Cannot Loose Them
3771,418,1,2020000,2,4,3,243,9,Cannot Loose Them
3772,418,1,1710000,2,4,4,244,10,Cannot Loose Them
3773,418,1,2690000,2,4,3,243,9,Cannot Loose Them
3774,417,1,4455000,2,4,2,242,8,Loyal
3775,416,1,1100000,2,4,4,244,10,Cannot Loose Them
3776,416,1,2767500,2,4,3,243,9,Cannot Loose Them
3777,416,1,6700000,2,4,1,241,7,Loyal
3778,416,1,2600000,2,4,3,243,9,Cannot Loose Them
3779,415,1,5880000,2,4,1,241,7,Loyal
3780,415,1,2760000,2,4,3,243,9,Cannot Loose Them
3781,415,1,3300000,2,4,2,242,8,Loyal
3782,415,1,4320000,2,4,2,242,8,Loyal
3783,410,1,9600000,2,4,1,241,7,Loyal
3784,413,1,4325000,2,4,2,242,8,Loyal
3785,413,1,2650000,2,4,3,243,9,Cannot Loose Them
3786,413,1,1900000,2,4,4,244,10,Cannot Loose Them
3787,412,1,4720000,2,4,2,242,8,Loyal
3788,413,1,2970000,2,4,3,243,9,Cannot Loose Them
3789,412,1,1830000,2,4,4,244,10,Cannot Loose Them
3790,412,1,6800000,2,4,1,241,7,Loyal
3791,412,1,7900000,2,4,1,241,7,Loyal
3792,412,1,4130000,2,4,2,242,8,Loyal
3793,412,1,11700000,2,4,1,241,7,Loyal
3794,412,1,9050000,2,4,1,241,7,Loyal
3795,412,1,2925000,2,4,3,243,9,Cannot Loose Them
3796,411,1,3150000,2,4,2,242,8,Loyal
3797,411,1,5760000,2,4,1,241,7,Loyal
3798,410,1,2250000,2,4,3,243,9,Cannot Loose Them
3799,411,1,6868000,2,4,1,241,7,Loyal
3800,410,1,8250000,2,4,1,241,7,Loyal
3801,410,1,2480000,2,4,3,243,9,Cannot Loose Them
3802,410,1,2480000,2,4,3,243,9,Cannot Loose Them
3803,410,1,3300000,2,4,2,242,8,Loyal
3804,410,1,1550000,2,4,4,244,10,Cannot Loose Them
3805,410,1,1980000,2,4,3,243,9,Cannot Loose Them
3806,410,1,5900000,2,4,1,241,7,Loyal
3807,410,1,2590000,2,4,3,243,9,Cannot Loose Them
3808,410,1,6060000,2,4,1,241,7,Loyal
3809,405,1,2450250,2,4,3,243,9,Cannot Loose Them
3810,410,1,2000000,2,4,3,243,9,Cannot Loose Them
3811,398,1,2000000,2,4,3,243,9,Cannot Loose Them
3812,410,1,5800000,2,4,1,241,7,Loyal
3813,410,1,5400000,2,4,1,241,7,Loyal
3814,410,1,6725000,2,4,1,241,7,Loyal
3815,410,1,6720000,2,4,1,241,7,Loyal
3816,410,1,3500000,2,4,2,242,8,Loyal
3817,410,1,5900000,2,4,1,241,7,Loyal
3818,410,1,2100000,2,4,3,243,9,Cannot Loose Them
3819,409,1,4175000,2,4,2,242,8,Loyal
3820,410,1,3325000,2,4,2,242,8,Loyal
3821,410,1,2097000,2,4,3,243,9,Cannot Loose Them
3822,409,1,5000000,2,4,1,241,7,Loyal
3823,409,1,2420000,2,4,3,243,9,Cannot Loose Them
3824,409,1,2480000,2,4,3,243,9,Cannot Loose Them
3825,409,1,2880000,2,4,3,243,9,Cannot Loose Them
3826,409,1,2250000,2,4,3,243,9,Cannot Loose Them
3827,409,1,1638000,2,4,4,244,10,Cannot Loose Them
3828,409,1,2740000,2,4,3,243,9,Cannot Loose Them
3829,406,1,2538000,2,4,3,243,9,Cannot Loose Them
3830,409,1,14406000,2,4,1,241,7,Loyal
3831,409,1,5840000,2,4,1,241,7,Loyal
3832,409,1,3025000,2,4,3,243,9,Cannot Loose Them
3833,409,1,2430000,2,4,3,243,9,Cannot Loose Them
3834,406,1,2106000,2,4,3,243,9,Cannot Loose Them
3835,409,1,2268000,2,4,3,243,9,Cannot Loose Them
3836,409,1,2214000,2,4,3,243,9,Cannot Loose Them
3837,409,1,5240000,2,4,1,241,7,Loyal
3838,409,1,4200000,2,4,2,242,8,Loyal
3839,404,1,2900000,2,4,3,243,9,Cannot Loose Them
3840,406,1,4000000,2,4,2,242,8,Loyal
3841,406,1,744556,2,4,4,244,10,Cannot Loose Them
3842,405,1,2425000,2,4,3,243,9,Cannot Loose Them
3843,404,1,2380000,2,4,3,243,9,Cannot Loose Them
3844,403,1,4266000,2,4,2,242,8,Loyal
3845,403,1,4320000,2,4,2,242,8,Loyal
3846,403,1,4635000,2,4,2,242,8,Loyal
3847,402,1,3150000,2,4,2,242,8,Loyal
3848,402,1,4080000,2,4,2,242,8,Loyal
3849,402,1,2280000,2,4,3,243,9,Cannot Loose Them
3850,392,1,1660000,2,4,4,244,10,Cannot Loose Them
3851,399,1,1800000,2,4,4,244,10,Cannot Loose Them
3852,399,1,3847500,2,4,2,242,8,Loyal
3853,399,1,9450000,2,4,1,241,7,Loyal
3854,399,1,3300000,2,4,2,242,8,Loyal
3855,398,1,7600000,2,4,1,241,7,Loyal
3856,398,1,2635000,2,4,3,243,9,Cannot Loose Them
3857,398,1,4900000,2,4,2,242,8,Loyal
3858,398,1,5840000,2,4,1,241,7,Loyal
3859,398,1,3040000,2,4,3,243,9,Cannot Loose Them
3860,396,1,1740000,2,4,4,244,10,Cannot Loose Them
3861,397,1,3400000,2,4,2,242,8,Loyal
3862,397,1,4500000,2,4,2,242,8,Loyal
3863,397,1,3225000,2,4,2,242,8,Loyal
3864,397,1,2500000,2,4,3,243,9,Cannot Loose Them
3865,396,1,2500000,2,4,3,243,9,Cannot Loose Them
3866,396,1,3100000,2,4,2,242,8,Loyal
3867,396,1,1100000,2,4,4,244,10,Cannot Loose Them
3869,396,1,2857500,2,4,3,243,9,Cannot Loose Them
3870,396,1,3712500,2,4,2,242,8,Loyal
3871,396,1,2260000,2,4,3,243,9,Cannot Loose Them
3872,395,1,101500000,2,4,1,241,7,Loyal
3873,395,1,3040000,2,4,3,243,9,Cannot Loose Them
3874,395,1,0,2,4,4,244,10,Cannot Loose Them
3875,392,1,0,2,4,4,244,10,Cannot Loose Them
3876,392,1,3400000,2,4,2,242,8,Loyal
3877,392,1,9900001,2,4,1,241,7,Loyal
3878,392,1,4060000,2,4,2,242,8,Loyal
3879,392,1,3020000,2,4,3,243,9,Cannot Loose Them
3880,392,1,6864000,2,4,1,241,7,Loyal
3881,392,1,0,2,4,4,244,10,Cannot Loose Them
3882,392,1,0,2,4,4,244,10,Cannot Loose Them
3883,391,1,3039180,2,4,3,243,9,Cannot Loose Them
3884,391,1,1593000,2,4,4,244,10,Cannot Loose Them
3885,391,1,3811500,2,4,2,242,8,Loyal
3886,391,1,3354975,2,4,2,242,8,Loyal
3887,391,1,4120000,2,4,2,242,8,Loyal
3888,391,1,0,2,4,4,244,10,Cannot Loose Them
3889,391,1,2767500,2,4,3,243,9,Cannot Loose Them
3890,391,1,3960000,2,4,2,242,8,Loyal
3891,391,1,0,2,4,4,244,10,Cannot Loose Them
3892,391,1,0,2,4,4,244,10,Cannot Loose Them
3893,390,1,3163500,2,4,2,242,8,Loyal
3894,390,1,0,2,4,4,244,10,Cannot Loose Them
3895,390,1,0,2,4,4,244,10,Cannot Loose Them
3896,390,1,3160000,2,4,2,242,8,Loyal
3897,390,1,0,2,4,4,244,10,Cannot Loose Them
3898,385,1,0,2,4,4,244,10,Cannot Loose Them
3899,389,1,3080000,2,4,3,243,9,Cannot Loose Them
3900,389,1,5236425,2,4,1,241,7,Loyal
3901,387,1,0,2,4,4,244,10,Cannot Loose Them
3902,389,1,3040000,2,4,3,243,9,Cannot Loose Them
3903,387,1,3060000,2,4,3,243,9,Cannot Loose Them
3904,387,1,2622375,2,4,3,243,9,Cannot Loose Them
3905,385,1,2025000,2,4,3,243,9,Cannot Loose Them
3906,385,1,3524250,2,4,2,242,8,Loyal
3907,385,1,0,2,4,4,244,10,Cannot Loose Them
3908,385,1,3487176,2,4,2,242,8,Loyal
3909,384,1,2160000,2,4,3,243,9,Cannot Loose Them
3910,385,1,3442500,2,4,2,242,8,Loyal
3911,385,1,0,2,4,4,244,10,Cannot Loose Them
3912,384,1,0,2,4,4,244,10,Cannot Loose Them
3913,384,1,2452500,2,4,3,243,9,Cannot Loose Them
3914,384,1,2941500,2,4,3,243,9,Cannot Loose Them
3915,384,1,0,2,4,4,244,10,Cannot Loose Them
3916,384,1,0,2,4,4,244,10,Cannot Loose Them
3917,382,1,0,2,4,4,244,10,Cannot Loose Them
3918,384,1,1557000,2,4,4,244,10,Cannot Loose Them
3919,384,1,0,2,4,4,244,10,Cannot Loose Them
3920,383,1,0,2,4,4,244,10,Cannot Loose Them
3921,349,1,0,2,4,4,244,10,Cannot Loose Them
3922,383,1,0,2,4,4,244,10,Cannot Loose Them
3923,383,1,6080000,2,4,1,241,7,Loyal
3924,383,1,3920000,2,4,2,242,8,Loyal
3925,382,1,5000000,2,4,1,241,7,Loyal
3926,382,1,0,2,4,4,244,10,Cannot Loose Them
3927,382,1,0,2,4,4,244,10,Cannot Loose Them
3928,382,1,4920000,2,4,2,242,8,Loyal
3929,381,1,2317500,2,4,3,243,9,Cannot Loose Them
3930,381,1,4280000,2,4,2,242,8,Loyal
3931,378,1,0,2,4,4,244,10,Cannot Loose Them
3932,379,1,1509600,2,4,4,244,10,Cannot Loose Them
3933,379,1,7650000,2,4,1,241,7,Loyal
3934,381,1,0,2,4,4,244,10,Cannot Loose Them
3935,380,1,0,2,4,4,244,10,Cannot Loose Them
3936,380,1,0,2,4,4,244,10,Cannot Loose Them
3937,379,1,0,2,4,4,244,10,Cannot Loose Them
3938,378,1,0,2,4,4,244,10,Cannot Loose Them
3939,378,1,0,2,4,4,244,10,Cannot Loose Them
3940,378,1,3015000,2,4,3,243,9,Cannot Loose Them
3941,378,1,0,2,4,4,244,10,Cannot Loose Them
3942,378,1,0,2,4,4,244,10,Cannot Loose Them
3943,378,1,2192250,2,4,3,243,9,Cannot Loose Them
3944,378,1,0,2,4,4,244,10,Cannot Loose Them
3945,378,1,0,2,4,4,244,10,Cannot Loose Them
3946,378,1,0,2,4,4,244,10,Cannot Loose Them
3947,374,1,3171000,2,4,2,242,8,Loyal
3948,378,1,0,2,4,4,244,10,Cannot Loose Them
3949,374,1,0,2,4,4,244,10,Cannot Loose Them
3950,376,1,2610000,2,4,3,243,9,Cannot Loose Them
3951,378,1,7240000,2,4,1,241,7,Loyal
3952,378,1,3285000,2,4,2,242,8,Loyal
3953,378,1,0,2,4,4,244,10,Cannot Loose Them
3954,378,1,0,2,4,4,244,10,Cannot Loose Them
3955,378,1,8070144,2,4,1,241,7,Loyal
3956,376,1,2220000,2,4,3,243,9,Cannot Loose Them
3957,378,1,3600000,2,4,2,242,8,Loyal
3958,377,1,0,2,4,4,244,10,Cannot Loose Them
3959,376,1,0,2,4,4,244,10,Cannot Loose Them
3960,376,1,8300000,2,4,1,241,7,Loyal
3961,181,1,5400000,1,4,1,141,6,Potential
3962,376,1,0,2,4,4,244,10,Cannot Loose Them
3963,376,1,2070000,2,4,3,243,9,Cannot Loose Them
3964,376,1,0,2,4,4,244,10,Cannot Loose Them
3965,376,1,0,2,4,4,244,10,Cannot Loose Them
3966,376,1,11600000,2,4,1,241,7,Loyal
3967,376,1,0,2,4,4,244,10,Cannot Loose Them
3968,375,1,0,2,4,4,244,10,Cannot Loose Them
3969,374,1,1575000,2,4,4,244,10,Cannot Loose Them
3970,364,1,7120000,2,4,1,241,7,Loyal
3971,374,1,0,2,4,4,244,10,Cannot Loose Them
3972,374,1,0,2,4,4,244,10,Cannot Loose Them
3973,366,1,4250000,2,4,2,242,8,Loyal
3974,366,1,0,2,4,4,244,10,Cannot Loose Them
3975,366,1,0,2,4,4,244,10,Cannot Loose Them
3976,364,1,3720000,2,4,2,242,8,Loyal
3977,364,1,0,2,4,4,244,10,Cannot Loose Them
3978,364,1,2487500,2,4,3,243,9,Cannot Loose Them
3979,363,1,0,2,4,4,244,10,Cannot Loose Them
3980,363,1,1854000,2,4,4,244,10,Cannot Loose Them
3981,361,1,5086109,2,4,1,241,7,Loyal
3982,362,1,0,2,4,4,244,10,Cannot Loose Them
3983,362,1,0,2,4,4,244,10,Cannot Loose Them
3984,361,1,3300000,2,4,2,242,8,Loyal
3985,361,1,3800000,2,4,2,242,8,Loyal
3986,361,1,7992000,2,4,1,241,7,Loyal
